account_address,selected_option,time_weighted_average,rola_proof
account_rdx129kmsvaftnkztz2z6ntv0mdz92ktd65x38zhvf7gmctdv7gx6643fs,yes,735145.015,"{""curve"":""curve25519"",""publicKey"":""59aea12187c37cb46851a8198d36f8c4d842b77790fb2a99527e9b5418865f1d"",""signature"":""32a2b1aab071140676a2c10eed2ed676769bec3751a2a77b4be23c0fdf8fb31aa3a61b4f7958334028a3fc3ae856af7857d5bfe3b02ba335e352dd8c00879301""}"
account_rdx129kjad3pzscxc409h9lxpwz7ptdsrdnfe8htecun53dlq5tc36r7mc,yes,24,"{""curve"":""curve25519"",""publicKey"":""4933afcb9fb86ba094c254788240a043312c84bab216f91f5bc9feed80f102c1"",""signature"":""afdbf884768f469d1ac77448b315bcb15d1346f1ba914c6fbf1ab373efe8a6e752c6b74785e01aa92203ef2415ff1fa94cc73834f7b933da2f7bce00bc93130d""}"
account_rdx129khxd7k54p3387qaxyl6ghjpse3g23qnrea3yymtnmvnsrg08k37g,yes,0.9255867974,"{""curve"":""curve25519"",""publicKey"":""eb0f1db629b5dc4bc9a78a480576c901c7615a429b7edf137c0306a46bc8ca06"",""signature"":""1e6754487a34b483ea4309df84478f25a40ec35e04a506579d43059a3b999f55387c95e8d956ea9e82f7a340d0c578bcb9f7e0ded57bedd17e281744d2b0ac04""}"
account_rdx129khna2mxmnu0782z37fxyqxxrdk3kd9zljr0rlwpzpn7papdf72xc,yes,0,"{""curve"":""curve25519"",""publicKey"":""eee0af1f646115b6a2a15929124b389e9371026716e8429f533155350015de52"",""signature"":""01ab5810e3f392938a649e517af4dd44b958467ed09df0850c521c51f50861209f4b927fb5424ba892fef9ed34e5e56160e780194f2684c2331b4a3fb2e60509""}"
account_rdx129kgd72dvux50nrhfcg7wevlcjq6uy3tk9r668474mzzhg2rvzfgc5,yes,506066.5927,"{""curve"":""curve25519"",""publicKey"":""1093beb0ac8136f7ad86492bd8f18f400df03d9d9c614510d0f6c9694de29564"",""signature"":""9043438640d2baba1f4fff939f90c598e29fe294ce5b79a654095a90d5eae2ad95fc15a210d830c2270baae8b4d771bcae1b18dec6145436f108890429cb4d03""}"
account_rdx129k7a2qnkghsvf6r8twklelnrh67gyjfzy2qk3naw94dz04ec28582,yes,880461.2353,"{""curve"":""curve25519"",""publicKey"":""1fbae887ef99ff1096446ee2f8e0cc3c449b6ef4e8fe0d99396a7da5ff5f4aed"",""signature"":""98089b63d9dec424eea3ac8cca04012ce0a3e2e89b254a2a655640813ebb86e823243830b1947e4ea7fef7bbc0e2887fd47a938ee06cfb2c2ba279ddbe1d010b""}"
account_rdx129jl5trapdzgjxsacu3aqdtv2cyd7zw4k09m6qlzglf5scxd3zkmgc,yes,169.069084,"{""curve"":""curve25519"",""publicKey"":""24b15ed0142371c9584955b90dc95564c76c3c7b4ef3e32e416017bfe7327e31"",""signature"":""67c736eea70b44325a2c5dba90d5f9806c817e8ea516f8d941aa07251ebd2a2d9ef26d8646955fb04b73afc1c172aba32f12b89d34e870d38072d98eed3dca07""}"
account_rdx129jd4awu5n6wjdzhqmxqyjt3fnty43g4hd055mn5hq0fypx0q0je0e,yes,43717.47399,"{""curve"":""curve25519"",""publicKey"":""9454f0d22157d32f532f920443f641490d58d281b3906f567c74d6b92839cd50"",""signature"":""892868405f9f911d1054c8b70dea1df6b958499d1014eeba9f4626262e183d5cea9ece29d41520ee781672f8d9e2cfe7a04e8253e9e22f8439013c8ae3aa7d05""}"
account_rdx129hzegagm25qd9nzxwqdnrl3pj6ahzd768dn3w9ly599vqwxhpa9aq,yes,0.4860076671,"{""curve"":""curve25519"",""publicKey"":""448c54a33c1b959f6e65d3cbb5b8e1f3fbedf91ac3a976b4eb413ae8376007fe"",""signature"":""82b72d658070489949349d4795c35f0e12e9e8183afc02c71df16ece32850f7365cbf86a91bf4420ce45244fa8ad6fc35f62a43e5cbb236cab596625a2b35f02""}"
account_rdx129hxzz622cc2zw4l4t3pv7raq773gs8n6hu3e4culrqvhsh9xa40pu,yes,115747.1959,"{""curve"":""curve25519"",""publicKey"":""5eec1270f0f2fdfb81e0e9bbb97574595e08c3fe98b89da37477b78d7412f4be"",""signature"":""c6cc9f6188cb6ab5f4915931cecf8f2d593acd3aded4a312a013a91ea6153e51208266776473b3f060fd03330f31d6a97cd785ee944e673dd1ffcaaeb1922b06""}"
account_rdx129h6y9ad9mhfr0zeffsl9j2p6tku82wlyp93jmx5hff802xda4mz06,yes,775523,"{""curve"":""curve25519"",""publicKey"":""d037c6f80f699368a6d227d8785c7a661b445383915e483a82bb15fc2fb29a76"",""signature"":""058d41984f2a15b0b146a22ac3b0439b7c90e87ea3b1b4704307cd6c0728c3559e3c7f16959ac09e28b83b96b165924deaea49d84d76259f7c4f5c3080df5501""}"
account_rdx129h6xte4lcuujqhx9vtmpflvhzwz22z6rh2exr3hnjfepmk8kgg66g,yes,685622.5431,"{""curve"":""curve25519"",""publicKey"":""4d3b5cac0f4acee0b174d8a69e7bc64a0829f4c8a6702a5de43b9a4d601badae"",""signature"":""4583fc93d017b81ab2342cf199b77bcf42f4ae53c52c15bde17a84cdc1c78a13986cfbd2b3f484df5bf376ba639750c2e1edf2a80a47ee9183def6a733832001""}"
account_rdx129h0m8r255anggarep8nrphjmdn037q6h5x7p39gxxqnel5t0h2t47,yes,143241.7944,"{""curve"":""curve25519"",""publicKey"":""b4566c1361f47f4454b168c192deae481d76f0beaa3dfda534d4412660805de8"",""signature"":""51a632edb8a9096d41a4eb67fa2db44dd4a1e7f0561da72a2648e028b57276f2afd2201a953bdfbac3e10b998fc4a2e051f635cd733aadbd079559f6b329c70f""}"
account_rdx129h0eamu6hgk7yv0l9yevwd3nzer3vh9x8qc02zhlz4nlsw5h44kxx,yes,186.8218681,"{""curve"":""curve25519"",""publicKey"":""3cab5214a669544a5f2cf0cb62a552c8756a22cdd0fcffedf9f0eaefd81cb982"",""signature"":""83d2ea3c4def79530360d95fefb1f1073b34d017652514cc8411aea28bd14874370428d6c222989b3516677e8520e55fd1cac9bcf4a0dd33e2fb8087ee3fb808""}"
account_rdx129glz9zt0kzrgvuce2zgzswwc8d423f6gc3nr2ytn7ugre8cw5vpvm,yes,633061.8172,"{""curve"":""curve25519"",""publicKey"":""516c45e3b112ca4c18e18c21dea1800243ca9dc7a8cd05eac83a72c47ca92561"",""signature"":""be7f970c9d98b2f7baa58a3c26f1d1aa42601e4690e45ee0a19c557c2a331fb14fcf0c1e284b64eddf38c6fe8cc7cea0d92c565b28ca694d8ee5bc14f8b85c00""}"
account_rdx129gk4hy7zh85q8ju8r3rz2d6jkvzhkv3mnsxf6yw8vyrz9yc8xts4g,yes,169.069084,"{""curve"":""curve25519"",""publicKey"":""145dc94e5af6e2e61aed53754908ed928bb055d65547809730bd8ab7856d5b73"",""signature"":""9b98b99bb94e4f373433aa3e069d283044c5d03c494f5e11f79d88f421e0a6b2b2124d3097eebb5c6b94ff7d24862f78e7d7e476278a5fe202923ac87421580e""}"
account_rdx129g6dptu7xfngmvtpmqdcvcs5xcev4c4dsyqcafulvagfyfjdz42fe,yes,1821714.176,"{""curve"":""curve25519"",""publicKey"":""4ae76e65d55f1f097e555ff168ceb0cb2191d50de6bc6f58e66fbf032c7ec604"",""signature"":""1837c585ada84bea18a70f05b84eb74c4ad84afe3bf34f1a39b760c1183e2b73e79dd7aec5eaa4d55810bf5f4ca2b10d5af6f48ffbe55515ea179218a8fcf103""}"
account_rdx129g43h2ctp8cn78rynkz0y650asv86jjkzrkmrflwq4zj38t4v74v7,yes,535.6769088,"{""curve"":""curve25519"",""publicKey"":""ec484fc2abf4cfff1c6a40f6cf38c70395f3608a866d5b3466ad98eeb993fb6d"",""signature"":""2866e5aabf2c1ab4407c27bd5935b18d7df8a23094dad667bf156650a8fd2a80ba5f0f8ea12767465af369ab7718802bfc66c87a9c2e2cffb4ad06b567e27502""}"
account_rdx129g0gknj0ttf3379x8wc9agkspqynxxnjeklwnj3rsg2d84fnx6305,yes,2005281.358,"{""curve"":""curve25519"",""publicKey"":""062853cee1991f3af59d745c317728eea994978955f7542bba9e0e33cb1dcdc3"",""signature"":""eae3afb5aa16b419985b951be4280de9c6fa78367a406244d563cd8d87e4393299173284052da6fe47fb56a85e2f5e8a7ff601f7adfa7c29d883991a44db830a""}"
account_rdx129fzzryf6w3knesn2nd876dfv3k7vrnycrrh0jvzkx6v5mwpv8mfxu,yes,69.63218509,"{""curve"":""curve25519"",""publicKey"":""4a687a5650aada3ebd19834f3f2805145f1e0fee71f1d87c863f813e0ad94a9b"",""signature"":""3a6f262970d27ee6e0d952609e21697e33def6de854b18c9b2b900f6ae3888818d7be036b2107d50b499e21aa4225bd4a0a15cb549c89764f0a8aeb8e3e0ef01""}"
account_rdx129fzujhu0lagsntzhx6u3cf0tw9mgl459rnj7tz3p04wffjvg304uq,yes,2786.782811,"{""curve"":""curve25519"",""publicKey"":""6f961b34992d7e2ae89a9c1fd097fab74c1dc25f224827feb8a77fa903d7e8bd"",""signature"":""7a6df4a80406f4cbd1e099b05b0eed2b94546de20883526d4c74a7a3cf9946486aa1e663cc3627cb200a14dd4aa5217c7193bc3a49c29f7ea965a6c8f196950a""}"
account_rdx129fqmhakuyxxh3pdm6w92a73f0j33eka8k7sca2alzxhx2ygufgud2,yes,0.7451885358,"{""curve"":""curve25519"",""publicKey"":""5265f7c713e3f3b05a4de72c46c2ab38298bec04ad7fc3fe8f9d2f5bd25eda71"",""signature"":""27772ec710a5ebb5327c1bfaf54c12988a2441f0e3fbc9a5d035d47ef62b883e12d68f4052a5f97add0400b60ac4c9bb06d7d9f082d035f5101870be64872609""}"
account_rdx129ehphmmj87r5jxnqm3pxa0cpqenaz7kv6nr6s3v5mcf05nfa7dfpf,no,18707768.25,"{""curve"":""curve25519"",""publicKey"":""2fb71c075e88038e73198509fce1506d85cb0c23a6a412d1eea13c7f59cd0bc7"",""signature"":""ef2053d1447f9ee289e8789ba0e3955b77233f22d1f1cce38f1eb102be4fd886d2c27686a9365ffdd1a85e236f5bbc06cb5d103d39a6c37ef8c2a642df41eb02""}"
account_rdx129ecyly7lqvf6as758yfwfmf5jnfr9ykc77lsujlhve97pzgmy5d9d,no,0,"{""curve"":""curve25519"",""publicKey"":""f68b9d85e7d58e9d8137dcf367de84fcb46dd5774d308a14a61c6a17a91479e9"",""signature"":""7045662af86f350404e090da735872509df52df113fe2f62acf39e526596eeae38a8cb10f5606fa99d4cb790d9e116a6dc604225bcb0b1a11c19c96b74daeb00""}"
account_rdx129dtk0p89annykd0jjyuuzltcsw56jqpea32sr2ghp27xer37a0kmn,yes,119.9322649,"{""curve"":""curve25519"",""publicKey"":""e32cdf82380dd4ac00baa29c02327fb68bd692757bb9991624a1ac4f7ad539ba"",""signature"":""3a18f65f86155d0261527b0d2b28377a41d988ccc31543bd097575d7975af94b17dcf6bc73030d0e85a2445ade378c68ea8c68d95bdc3b80c1b4aadf7f423804""}"
account_rdx129dsppgcx7hy395y50f0c5t3gqwelgkzarygwsfste5w76an5w22h6,yes,0.7414138329,"{""curve"":""curve25519"",""publicKey"":""7494bd9762fa2f241b626e1db2460cf49547159f97c22f0a669b0d3e1a5c6fdc"",""signature"":""d97fd2aeecf8d184a46f8b62e7dd3dcbf9f1d23ab2c4f11186a7391fa57027311c8271b9cb568f7d4b13c8fce13d9c93cec49beff7e1b8ad8a93bc2ae535070b""}"
account_rdx129de2c9l6jaq6t0laqvaw2s9t9d3y249m3m2sdl5f7lwvwsqecu3ec,yes,215.9404533,"{""curve"":""curve25519"",""publicKey"":""1517c74aa5fb75d1f052971764fee56acf15129e4db192cabaa647e325d8972f"",""signature"":""75ff45acb900f6589ac70c13cf1ca7ece83bbafb2c9d8dff2e7ce9b5d13281ed90b7448683b25d36e406a2276c914e5c90af5d6259722f355e5873435744ce0b""}"
account_rdx129d9wa3hy36tq6yqw4wugpmvqyeysv5dxaye55w80d73eaw3tzcakh,yes,45326.0754,"{""curve"":""curve25519"",""publicKey"":""cc8ab32cf4fe087f46c7a19f3c0d2e2d64e51c44e3917f351988a6a320f70de2"",""signature"":""eecc0735f1bb84db24c51b3e9434d90e9fa9e83cde0237c414c9e2889e3ec4899a34f4ec003c229f9c40a4d3dcc8643d9d47b0620fbe8ff95a1c24199fcbb308""}"
account_rdx129cufuteyakurrq0qaqvc4hcvfyzrk8fgmzpea2kv3reg0m0jh6q7z,yes,0,"{""curve"":""curve25519"",""publicKey"":""eb3fc6a1d02e230033562c05bc277912dca37e0f4ccd83a9247162466ddd53d4"",""signature"":""e8dc224bfc7bbac2a56d605887bf81480b49ec72d3e5814faa343098d3aedff74933c34fc6c29abd055940ad754e01b7eda10061efc45d650fd68db6bca3a100""}"
account_rdx129cpudkgjvkpkqnmz8drengdn5y89crhdq9mskfc7xcgum83rnfhh2,yes,5693.892452,"{""curve"":""curve25519"",""publicKey"":""2742a8a854ae3fe9a9e86f7ce9cfef7d18a89d054a309e6a2b2e82144dd1bc16"",""signature"":""11ec0586097608b075dc73447e7feac6eaf3c9481306481dd55dc4b1aff303459401e1c61e292641202539f82042df9a8d29877520f8a96bfba89f5169801f02""}"
account_rdx129cnryt5xy2nakvw67apq26ydn8dkqykqppze9cc0j0yny0hj6p6h9,yes,112.4987426,"{""curve"":""curve25519"",""publicKey"":""e80c0a2a9d6b8e292c1b02004783f775c95e67aee964220a690f85676ca107cf"",""signature"":""235525e22a918d870147ac478480962b784b76d317d87d4ac7efc753d597437637421707cb1ef3206876f637eacde1a40154d4a8d885cb3012a4eeeb4340730a""}"
account_rdx129chu36kpyqg8tuddc3xurkag8lyzu4za9gjvqde8h7f0sd92rf5nv,yes,10,"{""curve"":""curve25519"",""publicKey"":""a52c34d8a72e0569140c2e3e578bce882e4cc80521a005e6bfe71e2e56494789"",""signature"":""2f7e7a7eaa95a03227321a664d4a798eea1346b1420979fd9377b56437976768ff0bb4cbac105a0443a68945111e59f87240e896849ae603f231bb8e23dbf303""}"
account_rdx129c7nkd74x04f2dul4xc4l35hz4m8wxyn7yrjnm5drcv4ufems2p0s,yes,41200.23871,"{""curve"":""curve25519"",""publicKey"":""256d7239fdacec9473ae08fbfbcb448f589cf33c9afa259440e7a48c88ac5f5f"",""signature"":""748cf9a96cb5eabce45a3ea16cf2fc5e8d963a9f63a3b5ddde5411cbf3ac3787a9daeab97861aff8c8e9f5177a3c72488eb3bb7d5a17471977d34a625e07a00f""}"
account_rdx129c3pj3pa4zhmxqs2spd0j26m4etls3utyjynngv5ee509kvk39m35,no,192058.6945,"{""curve"":""curve25519"",""publicKey"":""34c156688a0b56692a2e3c8fac4f841cba3bbb5a6dab14e5aa40b2eb43b931dc"",""signature"":""4608c6be4329233e83ef61dcfeb1fb49c81e02a99ccf2750ebdb2f60140a642beb14ee4f5a5270aea9a4c58e6797abb7154553e7a1bd6f0db538ad2cee933307""}"
account_rdx129aznx9l9x7kvlecmdzxsjarthfv63c0ueujygmutj0dan8akwpax2,yes,0.1123138329,"{""curve"":""curve25519"",""publicKey"":""bbeba84ed15f24d9f20dcc8aea16e86296e362cb18445d5d19f6b1531858fdff"",""signature"":""98f16aab219534fa2a6c8ea41eb08451339734c0748f7ef56f495b5ed4ea3f015a97034df58f4ce0a117f8df4e62cd84bb416d790cd0196160dd108195208d0e""}"
account_rdx129a375ksc09dkrqys8pxtsh45fsqnz0z20hdx9smw4c446xepm8exj,no,39472.40179,"{""curve"":""curve25519"",""publicKey"":""7914199f8e54ba726905c9729aca1aa8d672af61c74e3aad77be203c489dba55"",""signature"":""3b873641720d87d485be7479279e7e516d467b2592bd360f8e759f03892eb2169fc8db8be19c47c4e978f7095fa6bf08c7c2bde2c6f17c15ddd1ed41a9810f0e""}"
account_rdx1299yl9u7ua02z8de7y6huwwkngu3smmzwm9thj74v2amqlfztk8scv,yes,161388.5403,"{""curve"":""curve25519"",""publicKey"":""7bc8a96260f098b86894e78d37450b8523b23d332bbe6a6849581e8a9d468cbe"",""signature"":""35a6c5d127933422b298f8760dcb245a9061b88fdb22bc19d90c69f40eb6cf062d40f508326f318bef4c9aa8baaa78309eca111dd7c0c7a769c973f53fe6970d""}"
account_rdx1299pmahdq98645gqsf20lkp9n87p6nkc50p9dhhvxy82ztlfgqg24k,yes,25631.51355,"{""curve"":""curve25519"",""publicKey"":""61d89890de2737f030672072226821393c790d060f818a7d316f56dbf5583780"",""signature"":""126e6ee8084cd70e15623a97b028b694cc46f1cf50531d475cbd9de7234c85cc1cfd99ab0576cf08347baa51b66d153cf47ec11193dc2fdf5eda9bc05c1bb10f""}"
account_rdx1299dc3m53x58wyljlz0ykqr4cl358mw8hpz8hap3tg7pr69zeedk6g,yes,80000.41711,"{""curve"":""curve25519"",""publicKey"":""ae11282b25d52f6acd98cdebb047915853f17cca9a9f6e6fe81baf7b70f6a2bf"",""signature"":""97dfc01ba32d89e0bbdee13ff33cb8f15e28384953396be3422dee184dc8bc06072b4999413106da991325173184b8f36f6701b7c46ec7045d5a7f77d83e8c03""}"
account_rdx12993cryu8p008hfkg4ctc2c8tqhfywye330lgsfme6e3d8dylcc9v8,yes,227.3538072,"{""curve"":""curve25519"",""publicKey"":""b181dc01d2ece74cdadb9a4bf31f3627077a2a00280cf0137c7ad676cceabe6a"",""signature"":""0faeb0b46cf2a9c7519f8f9100b0840ba4a1e8a2fd8b552d65cacf1a953a1dafc865ec5b2fa12427cf32e2182b14b4f785ee23374758692ae2756f487a4f1705""}"
account_rdx12992pr7euc2pajcxnafygrfvpsxtt9ckgs8wesmlx2qmkjldsrzjh9,yes,90333.32361,"{""curve"":""curve25519"",""publicKey"":""ac1be4da4a820ce2ed3fcd02b28163eb6322093f9157281511a72204840b28b6"",""signature"":""e164777f029cae1d7b36442dae119ee3f983a2c29bcafe064885a1cb65e35170fbe33cfa0e8d72434df1531242db83e9fa48e7924ae644d8854ab3b909e37f0b""}"
account_rdx1298rg3grxz8rrhe56accm0q7hhxzjhqx2ggmgmn2ueeqs50x6guqjv,yes,1.666782493,"{""curve"":""curve25519"",""publicKey"":""b72b953e858774293107cd652532da64e49e2e7adb5e66bcfb32a4372dd69219"",""signature"":""f1665fc0b53ec23ef51390e7c557d995b4c4a4f14efa8b5bcacf1d5f2ae1a67311b2395f246c73a005583963349edaeb637d948bf42c68af10c7227b6fd26b07""}"
account_rdx1298ktrg9s726fexqp3h8pcwahq9rnt6atqf573dfzwsv3m3f4un20c,yes,46.4451095,"{""curve"":""curve25519"",""publicKey"":""27313dd85bd2fe8e441013ebcaba63f256ef6812422c3b184d379bb479176465"",""signature"":""e5fbeed0993a1da6c77f2f48f0ec5d70f92ded9c3dd61b32f34efbccea249d330d87ee5cd419bf98e9fefbc24a4b4d2a95caea836f7c961476b1488227639d06""}"
account_rdx1298j6rjpzlmhpcny8g6ygwl7cl7z5z6tkvxf2ga6wa97mt5c99nt30,yes,301351.1534,"{""curve"":""curve25519"",""publicKey"":""ac5c1b3bca3e8dd341055b44227ece01ad9ca2e9bc57d39c6e48cee81abfb722"",""signature"":""36b7d84c440f4116073fedc6cd9bfe690812b7012c090d11436d3713f778861e201e895d3ae6ba6bf620b5a7b6dac03465ca22029451fc6202619a33a731750b""}"
account_rdx1298adl85kynz2hgrfr28qv5h8nalruv67wtwu2sd300remp8uuxpmw,yes,9.464322269,"{""curve"":""curve25519"",""publicKey"":""6e23e0fb11fcfcd34c2d03c9643616e2ef9354c4560cdf49fd8ca691878906cf"",""signature"":""7a1365e0e79059b67be710ded46022f1fa0d276b05be45ef2a5510a30ac6318c2f27d1b0229d161cc4bc90d82c921faec38db4858e4666063d6edbd58b50420e""}"
account_rdx12985ss0mzeqlcn33pwdalxzgyy5v9txn5znl0jzkw7w4u73gdz3l6s,yes,104.6217604,"{""curve"":""curve25519"",""publicKey"":""26880144cab5f33aef704fa156c758609f28150caf3396c90681a598cd282388"",""signature"":""0bdcb3ee903763990120d892e5d3698e2a6b396699dd9c485ff27fbe68db950f67dfee1a28129d5b6daec651c5e7270476d81665f29403f6e47f366933ce5502""}"
account_rdx12983k3w8ffuexptjw7cf2avfnzas80zn38zpwftde5hv2yhpa5fnla,yes,667.0116912,"{""curve"":""curve25519"",""publicKey"":""00384b3ec9b73a8c705e7883488515d43ae5048f55d51dacd3ded43ef212b6f4"",""signature"":""4eedd6d720d2e6e6403338f00c2997c9cde88512a24a42f42abcdcc1486dd652c1b4d12cf4a2a00f51bfc300e11fe816284740ac918c644dee738f683c91e509""}"
account_rdx1297ycs44exnyzu5ppja3n5adgk9tm4r3ezcs8kddu588xuzag8sx3f,yes,0.4512696681,"{""curve"":""curve25519"",""publicKey"":""15542e53ce943901b114290f4386faf9f362cf9717fa473ac35516c76bad370e"",""signature"":""2246b0cc89f6148bab4fa362c6b51e6ad4c68d27b8375493f8e0657b61a729b2221810b80eb7a551d34e70013df0b4a06bb5892b7062d029871c79f5d18cf10a""}"
account_rdx1297nk3xp5syppmram9hu5h3lnlqn75g3xygrpfvcpryg2u4ksa892f,yes,594443.4853,"{""curve"":""curve25519"",""publicKey"":""8c754d489837d13ce8810f17b08f5f7c77ba430d14a4a121098d7d14a25e95a2"",""signature"":""9ef7c4e9efd3f193b07eda55c0ffd1dba3b999b52efe3734f546dd1ef75c1dcf018e9e8200dcbf48402aa0230f5df2f22a6bb611769d70328030ecd14f4e3b08""}"
account_rdx1297fuuz6svvanvlh7ar7uh5ar65a70mastlfenlcyzazvalz6mlgrd,yes,3277.551779,"{""curve"":""curve25519"",""publicKey"":""d14559e046917b04c347cdb9bea2a179fc4ca7a75a79a91fed88c85a5a567e91"",""signature"":""bba680361c31763c7f624633d87a49c7bd6485fdbd731b98815b8078d767e950ca14daa9d878c8614cb21c7b0288e92463bcaf34091290485657242f4c846e0e""}"
account_rdx1297fngeu89vvjejdqzacy7fcz732t368wvr9m9dvy46qk9924p96qm,no,3.42320095,"{""curve"":""curve25519"",""publicKey"":""da7e190ecaf2df19ef834419f7209ecfeafbddfaa6d5179a0fab8e53b4de74b3"",""signature"":""5353e15c6bc048ab77abf3f756e12964872c0fdf5be7ef3e74190c2b5d9b838bb004e3ad87d67d5702c91209452cf57b4bc84909994713a318bcf68357eef202""}"
account_rdx12979duwagu9m4fjvvax6pa9j5kteqnhhx9yrpj2ug68dxrd7rm8kjw,yes,58111.70829,"{""curve"":""curve25519"",""publicKey"":""5b71bd29a8554990f0eb334173f20b8e91351c94e9e2c44fdc24065551e6a581"",""signature"":""229a99e9c68a6d650ba08e805b26834e30ae81aae712e2042a70e94e05317ce412420cb2e0e9b0078da3e23bc7bbfab210137a249eacb8890a5733249c50860a""}"
account_rdx129783wmw7ps5fjptc3s5drkpja5yufsld3vnzef96ttpefuqg5g88z,yes,9.589287406,"{""curve"":""curve25519"",""publicKey"":""4376ebf5dfaa805429f53dbe2f5a228d16b3b1a85e28e617d3066778177b10f2"",""signature"":""83d5ec983de25c1d2b0db77b8353756dba9cb5f80be153e0f8f12b54a1926477e2fb3248c0a483f7d66d0ba1813583d8d8009a49a2774abb3d69a7a188f86b09""}"
account_rdx129772g34sp527d67svhlr0e737r8tuhwnujjhp7j53ux6xurylhql2,yes,224.6057241,"{""curve"":""curve25519"",""publicKey"":""6354b2e73c502959161ad925e672ea2f68b809c316bdb41eb119763bbfcc08de"",""signature"":""65ad46302ce9648e550a7526645f305728464cc8cc9b58cbb29c433cc2ab6f24452337783a1add7769204ea79ae428cc6d58c3fdd02ebc4c06ff09ffd6942706""}"
account_rdx129769uftru9qaxys9lmuzzhyhe8e59jlr5cu4l4vldxfyxpgl7yvpr,yes,15605.47197,"{""curve"":""curve25519"",""publicKey"":""ad8212fa22bd7214c328996e28f6e89c4fd3840f905cdeb6341c67325b45b016"",""signature"":""fedaa4d66431ea14b40f5d2b761ce948b22e59f969ede1d566bc8522f2136257df1a82ffa7a1c487a5a1c2e2e091796f4bda7922a4da6b3dabd8ea8d94938d0c""}"
account_rdx12972ezyc90g4grazd0gqum2tp2kgd3c7jwshed838weud3cmr2caqc,yes,6.619996529,"{""curve"":""curve25519"",""publicKey"":""0d72b334a35b88621920fd0b9f34adf8df7a8416da52e3d0e62af052af7debd5"",""signature"":""000cfabc479a1345490a086157b8ef8fb4b16b7b46b8855e74ab6b869da7b34fae8d202c326b25756efdcbd02fd3085137f0490b954ddc3e3bfb03beeccefe02""}"
account_rdx1296u4l6t5nzhv8lcjf2ungn4mvnc6v2uf97w98pa882j80p3cqvmp5,yes,19282.63384,"{""curve"":""curve25519"",""publicKey"":""2d70e360e1b97a45e279eaa5d00a043c3fa9a0d35bb930383441bbc0682f50e3"",""signature"":""4f98fa700f7519e43f363e6c22895d7b16727f54d31fee272990b7173eee24b22cfbdc24eca5c00b35d9c747d31c1a702d452d0e926c2c6d67b54818e8d5410b""}"
account_rdx1296m9003rslayafdgdu0uy26gsac9gphz9eq78pxa300a2fquttn70,yes,1011475.766,"{""curve"":""curve25519"",""publicKey"":""60a83947769e6ddb5b9e7dadba0ddb4da59f3b34ec63e7cdda7c37e1ebb2639d"",""signature"":""75c2bcd053165535493782e80edcd2a5ecc179d4e61028d48168df501b2fd637d4cd7ef261c22c61443ea43d310bbacb355aa00d11061b722ebdce8c0d47420c""}"
account_rdx1296grxcyz2a2hjn9c7jepp950ahahfpt6mlq3zjwljfnpynen4gyc0,yes,868308.7119,"{""curve"":""curve25519"",""publicKey"":""bf371f76d1356811d85e450dd58b46b3c239490df2ddf973c06e311682ca3319"",""signature"":""7503ab19e829a7057bf4837666651a5c7a3d4966268d8c34b4c14f975d456dc4ef4af282ba27368eff0084e1d72e2260a73175e73345976231d10ef63495b00b""}"
account_rdx1296aewxzrh0rgsl525j9n3pmzcyvmez0vlq7gm20xd93ud6nqfaqg6,yes,98.0375153,"{""curve"":""curve25519"",""publicKey"":""195bfbbf8abea1b001fa776fafba5fcc8a26917d5a8678f5257ecf45ae7d770a"",""signature"":""8d4a4b6f174cb600c631233c7b019da87b46faf2929c0ffb0815809956adb3c121606882f8c2e3b90351a924bf7087f6c9a3d530c1b6ccef7c89dc2beb2b110a""}"
account_rdx129662xvqasmh9aah849cant0xl568ehpxwufpez3dqchv3aes58pvm,yes,7.70148241,"{""curve"":""curve25519"",""publicKey"":""4b4e157a9359c3656f1c962c61a2654961b6e84f93d22e496d14ce55d6d2b6c4"",""signature"":""adbfa4b8660aef79c46a6ca4e30c2d93be78dddf010201293e610a133502301a581faa8834ae93dcf17e992c1939f819d0b64143d28965e4bf41fb1c5a4ffc05""}"
account_rdx12964wlaw64rn7q22xpc4gmsx4nc6ag8v8qqw00z5c7624kjqyr3zfj,yes,2106.399798,"{""curve"":""curve25519"",""publicKey"":""40a5c72f68bda99b6a807cc61dacf206e2cbebc3721cca322efa3c9b0375756a"",""signature"":""ee2407f250fd335f478dca54b33d27fc87d2e6d3cc26d2c7f3a73c90159e48aff67f7c42c18edfdb961008fccb47137d63031d2b5cab8c7421d8f73dca221f08""}"
account_rdx12962a8y6penj8wudzyddp07r6l4uccvaxyet2pqptkx96ylk5n770v,yes,28225.22069,"{""curve"":""curve25519"",""publicKey"":""210563c6be8a7e1fe79879393df144292b7722ee99c0d909fa012c70b0e2e61b"",""signature"":""1ca6737a2c8eddba1020df2d5e327cb2a32b895c03b56b3652d31036b1ab6c3cf39b4b5653cf79de1600903dc32c6975653474485b897d052ee45cce5bb35c0c""}"
account_rdx1295xa7zgk80tsx3pvy4qr0ay7wl96ve5t23prc6er0t2rcn6f0r55y,yes,0,"{""curve"":""curve25519"",""publicKey"":""200e07fbf8036d9ea60e9e263ceef5f393987efa4d4eb1fe6407847bca62c09d"",""signature"":""2858e7c7c0e567746b4cae28f87d23a8da79ec9c27e9abb1e73ef4b565715fd48ce905b895544352ea4985834d90defe206d48e63dd2f76144e11908a063200c""}"
